,month,year,state,average_temp,monthly_mean_from_1901_to_2000
2502,05,1954,Delaware,58.2,57.1
2503,05,1954,Florida,73.2,72.2
2504,05,1954,Georgia,66.9,67
2505,05,1954,Idaho,46.6,45.1
2506,05,1954,Illinois,57.4,56.8
2507,05,1954,Indiana,56.4,55.9
2508,05,1954,Iowa,53.2,54
2509,05,1954,Kansas,59.2,58.5
2510,05,1954,Kentucky,60.4,59.8
2511,05,1954,Louisiana,69.8,69.9
2512,05,1954,Maine,43.4,44.4
2513,05,1954,Maryland,58.2,57.3
2514,05,1954,Massachusetts,50.2,50.2
2515,05,1954,Michigan,46.6,47.7
2516,05,1954,Minnesota,44.7,47.8
2517,05,1954,Mississippi,67.4,67.4
2518,05,1954,Missouri,60.4,59.4
2519,05,1954,Montana,43.2,45.5
2520,05,1954,Nebraska,53.1,53
2521,05,1954,Nevada,55,50.8
2522,05,1954,New Hampshire,46.3,46.7
2523,05,1954,New Jersey,54.9,54.5
2524,05,1954,New Mexico,58.8,55.8
2525,05,1954,New York,48.9,48.6
2526,05,1954,North Carolina,62.4,62.2
2527,05,1954,North Dakota,44.1,47.5
2528,05,1954,Ohio,55.6,54.6
2529,05,1954,Oklahoma,64.5,63.7
2530,05,1954,Oregon,48.4,47.2
2531,05,1954,Pennsylvania,52.8,52.2
2532,05,1954,Rhode Island,51,50.9
2533,05,1954,South Carolina,66,66.1
2534,05,1954,South Dakota,49,50.4
2535,05,1954,Tennessee,62,61.9
2536,05,1954,Texas,69.4,68.6
2537,05,1954,Utah,53.9,50
2538,05,1954,Vermont,46,46.1
2539,05,1954,Virginia,59.2,58.6
2540,05,1954,Washington,47.2,48.5
2541,05,1954,West Virginia,56.6,55.7
2542,05,1954,Wisconsin,46.8,48.7
2543,05,1954,Wyoming,45.4,43.6
2544,06,1954,Alabama,72.6,74.1
2545,06,1954,Arizona,70.6,69.8
2546,06,1954,Arkansas,72,72.5
2547,06,1954,California,65,64.5
2548,06,1954,Colorado,58,56.5
2549,06,1954,Connecticut,60.3,61.1
2550,06,1954,Delaware,65.9,66.4
2551,06,1954,Florida,76.9,77.3
2552,06,1954,Georgia,72.6,74.2
2553,06,1954,Idaho,52.5,53
2554,06,1954,Illinois,66.8,66.8
2555,06,1954,Indiana,65.6,66
2556,06,1954,Iowa,63.4,64.5
2557,06,1954,Kansas,67.9,68.3
2558,06,1954,Kentucky,67.2,68.5
2559,06,1954,Louisiana,75.1,76.6
2560,06,1954,Maine,54.2,55.2
2561,06,1954,Maryland,65.6,66.5
2562,06,1954,Massachusetts,59.1,60
2563,06,1954,Michigan,57.7,58.4
2564,06,1954,Minnesota,57,59
2565,06,1954,Mississippi,73.5,74.8
2566,06,1954,Missouri,68.2,68.7
2567,06,1954,Montana,51.8,54.2
2568,06,1954,Nebraska,62.6,63.3
2569,06,1954,Nevada,60.6,59.4
2570,06,1954,New Hampshire,56.2,57
2571,06,1954,New Jersey,63.4,64.2
2572,06,1954,New Mexico,65.6,64.7
2573,06,1954,New York,58.8,59
2574,06,1954,North Carolina,68.4,69.9
2575,06,1954,North Dakota,55.3,58.3
2576,06,1954,Ohio,63.6,64.4
2577,06,1954,Oklahoma,71.3,72.5
2578,06,1954,Oregon,53,53.8
2579,06,1954,Pennsylvania,60.9,61.8
2580,06,1954,Rhode Island,59.8,60.4
2581,06,1954,South Carolina,72.2,73.6
2582,06,1954,South Dakota,58.6,60.9
2583,06,1954,Tennessee,68.2,70
2584,06,1954,Texas,75.3,76
2585,06,1954,Utah,60.6,59.3
2586,06,1954,Vermont,56.3,56.6
2587,06,1954,Virginia,65.6,67.1
2588,06,1954,Washington,53,54.8
2589,06,1954,West Virginia,62.8,64.3
2590,06,1954,Wisconsin,57.8,59.3
2591,06,1954,Wyoming,53.3,53
2592,07,1954,Alabama,80.7,78.7
2593,07,1954,Arizona,77,77
2594,07,1954,Arkansas,82.4,78.4
2595,07,1954,California,71.1,71.5
2596,07,1954,Colorado,66.7,64.2
2597,07,1954,Connecticut,67.6,68
2598,07,1954,Delaware,73.5,73.1
2599,07,1954,Florida,80.8,80.3
2600,07,1954,Georgia,80.2,78.6
2601,07,1954,Idaho,59.8,60.9
2602,07,1954,Illinois,77,73.4
2603,07,1954,Indiana,75.2,72.4
2604,07,1954,Iowa,74.3,71.5
2605,07,1954,Kansas,80.8,76.1
2606,07,1954,Kentucky,76.6,74.4
2607,07,1954,Louisiana,82.2,80.8
2608,07,1954,Maine,61.3,62.6
2609,07,1954,Maryland,73.2,72.9
2610,07,1954,Massachusetts,66.3,67
2611,07,1954,Michigan,66.5,65.7
2612,07,1954,Minnesota,67.4,66.3
2613,07,1954,Mississippi,81.8,79.5
2614,07,1954,Missouri,79.9,75.3
2615,07,1954,Montana,61.1,61.9
2616,07,1954,Nebraska,74.7,71.4
2617,07,1954,Nevada,67.7,68
2618,07,1954,New Hampshire,63,64
2619,07,1954,New Jersey,71.2,71
2620,07,1954,New Mexico,72.4,70.9
2621,07,1954,New York,65.8,65.8
2622,07,1954,North Carolina,76.2,75.3
2623,07,1954,North Dakota,65.6,66
2624,07,1954,Ohio,71.9,70.9
2625,07,1954,Oklahoma,83.6,79.4
2626,07,1954,Oregon,58.6,61
2627,07,1954,Pennsylvania,68.2,68.1
2628,07,1954,Rhode Island,66.9,67.5
2629,07,1954,South Carolina,80,78.4
2630,07,1954,South Dakota,70.1,69.1
2631,07,1954,Tennessee,78,75.4
2632,07,1954,Texas,82.9,80.9
2633,07,1954,Utah,68.4,67.7
2634,07,1954,Vermont,62.4,63.4
2635,07,1954,Virginia,73.3,72.8
2636,07,1954,Washington,57.6,60.9
2637,07,1954,West Virginia,70.5,70
2638,07,1954,Wisconsin,67.7,66.5
2639,07,1954,Wyoming,63.2,61.4
2640,08,1954,Alabama,82.9,79.6
2641,08,1954,Arizona,78.3,78.8
2642,08,1954,Arkansas,85.1,79.8
2643,08,1954,California,73.1,74.2
2644,08,1954,Colorado,67.9,66.1
2645,08,1954,Connecticut,67.6,69.6
2646,08,1954,Delaware,74.4,74.6
2647,08,1954,Florida,82.1,81
2648,08,1954,Georgia,81.8,79.3
2649,08,1954,Idaho,63.4,64.3
2650,08,1954,Illinois,76.5,74.5
2651,08,1954,Indiana,74.6,73.4
2652,08,1954,Iowa,73.8,72.6
2653,08,1954,Kansas,83,78.1
2654,08,1954,Kentucky,77.8,75.6
2655,08,1954,Louisiana,83.6,81.7
2656,08,1954,Maine,62,64.2
2657,08,1954,Maryland,73.9,74.2
2658,08,1954,Massachusetts,66.6,68.6
2659,08,1954,Michigan,65.8,67
2660,08,1954,Minnesota,67.4,67.6
2661,08,1954,Mississippi,83.8,80.5
2662,08,1954,Missouri,81.4,76.8
2663,08,1954,Montana,65.1,64.8
2664,08,1954,Nebraska,76,73.4
2665,08,1954,Nevada,70.3,71.1
2666,08,1954,New Hampshire,62.8,65.3
2667,08,1954,New Jersey,71.9,72.5
2668,08,1954,New Mexico,72.8,71.8
2669,08,1954,New York,65.4,67.2
2670,08,1954,North Carolina,77.6,76.3
2671,08,1954,North Dakota,68,67.9
2672,08,1954,Ohio,71.4,71.9
2673,08,1954,Oklahoma,86.8,81.2
2674,08,1954,Oregon,61.8,64.4
2675,08,1954,Pennsylvania,68.2,69.4
2676,08,1954,Rhode Island,67.6,69.5
2677,08,1954,South Carolina,81.9,79.3
2678,08,1954,South Dakota,73.1,71.5
2679,08,1954,Tennessee,80.1,76.6
2680,08,1954,Texas,84.6,82.1
2681,08,1954,Utah,71,70.5
2682,08,1954,Vermont,61.9,64.6
2683,08,1954,Virginia,74.4,73.9
2684,08,1954,Washington,60.6,63.8
2685,08,1954,West Virginia,71.2,71.1
2686,08,1954,Wisconsin,66.9,67.7
2687,08,1954,Wyoming,66.2,64.3
2688,09,1954,Alabama,80.8,77
2689,09,1954,Arizona,74.8,75
2690,09,1954,Arkansas,80.9,76.1
2691,09,1954,California,68.9,71.1
2692,09,1954,Colorado,62.8,61.2
2693,09,1954,Connecticut,63,65
2694,09,1954,Delaware,71.1,70.6
2695,09,1954,Florida,81.6,80.1
2696,09,1954,Georgia,79.7,76.8
2697,09,1954,Idaho,57.8,59.2
2698,09,1954,Illinois,72,69.8
2699,09,1954,Indiana,70.8,69
2700,09,1954,Iowa,68.1,67.2
2701,09,1954,Kansas,77.7,72.9
2702,09,1954,Kentucky,74.4,71.7
2703,09,1954,Louisiana,81.3,79.4
2704,09,1954,Maine,57,58.9
2705,09,1954,Maryland,70.8,70.1
2706,09,1954,Massachusetts,62,64
2707,09,1954,Michigan,61.6,62.2
2708,09,1954,Minnesota,60.5,61.5
2709,09,1954,Mississippi,81.1,77.6
2710,09,1954,Missouri,76,72.1
2711,09,1954,Montana,58,58.9
2712,09,1954,Nebraska,69.7,67.6
2713,09,1954,Nevada,64,65.9
2714,09,1954,New Hampshire,58,60.3
2715,09,1954,New Jersey,67.8,68.2
2716,09,1954,New Mexico,69.1,67.7
2717,09,1954,New York,61.1,62.5
2718,09,1954,North Carolina,75.1,72.9
2719,09,1954,North Dakota,60.4,61.6
2720,09,1954,Ohio,68.6,67.8
2721,09,1954,Oklahoma,82.1,77
2722,09,1954,Oregon,57.8,60.6
2723,09,1954,Pennsylvania,64.8,65.1
2724,09,1954,Rhode Island,63.6,65.2
2725,09,1954,South Carolina,79.4,76.2
2726,09,1954,South Dakota,65.6,65.4
2727,09,1954,Tennessee,76.6,73.1
2728,09,1954,Texas,81.7,78.9
2729,09,1954,Utah,64.9,64.9
2730,09,1954,Vermont,57.5,59.7
2731,09,1954,Virginia,72,70.1
2732,09,1954,Washington,58,60.2
2733,09,1954,West Virginia,68.6,67.3
2734,09,1954,Wisconsin,61.2,62.2
2735,09,1954,Wyoming,59.6,58.5
2736,10,1954,Alabama,71.7,69.3
2737,10,1954,Arizona,68.5,66.5
2738,10,1954,Arkansas,70.2,67.3
2739,10,1954,California,63.4,64.1
2740,10,1954,Colorado,53.9,51.9
2741,10,1954,Connecticut,57.6,56.2
2742,10,1954,Delaware,64.5,61.9
2743,10,1954,Florida,75.7,75.7
2744,10,1954,Georgia,71.2,69.4
2745,10,1954,Idaho,48.6,49.4
2746,10,1954,Illinois,62.3,60.4
2747,10,1954,Indiana,61.9,59.8
2748,10,1954,Iowa,57.8,57.2
2749,10,1954,Kansas,65.8,62.5
2750,10,1954,Kentucky,65,62.8
2751,10,1954,Louisiana,74.1,72.3
2752,10,1954,Maine,50,49.5
2753,10,1954,Maryland,64,61.4
2754,10,1954,Massachusetts,56.4,55.1
2755,10,1954,Michigan,53.2,53
2756,10,1954,Minnesota,49.6,50.9
2757,10,1954,Mississippi,72.1,69.8
2758,10,1954,Missouri,65,62.6
2759,10,1954,Montana,47.6,48.6
2760,10,1954,Nebraska,57.8,56.9
2761,10,1954,Nevada,55.9,56.2
2762,10,1954,New Hampshire,52,51.1
2763,10,1954,New Jersey,61.4,59.4
2764,10,1954,New Mexico,62,59.3
2765,10,1954,New York,54.9,53.4
2766,10,1954,North Carolina,67.2,65
2767,10,1954,North Dakota,49,50.1
2768,10,1954,Ohio,60.7,58.7
2769,10,1954,Oklahoma,71.2,67.3
2770,10,1954,Oregon,51,52.6
2771,10,1954,Pennsylvania,58.1,56.2
2772,10,1954,Rhode Island,58.7,56.9
2773,10,1954,South Carolina,70.9,68.5
2774,10,1954,South Dakota,53,54
2775,10,1954,Tennessee,66.8,64.5
2776,10,1954,Texas,73.8,71
2777,10,1954,Utah,56,54.7
2778,10,1954,Vermont,51.6,50.6
2779,10,1954,Virginia,64.4,61.6
2780,10,1954,Washington,50.7,52.1
2781,10,1954,West Virginia,60.8,58.9
2782,10,1954,Wisconsin,51.6,52.5
2783,10,1954,Wyoming,49,48.1
2784,11,1954,Alabama,58,58.6
2785,11,1954,Arizona,58.2,55.1
2786,11,1954,Arkansas,56.6,55.9
2787,11,1954,California,55.3,54.5
2788,11,1954,Colorado,42.8,40
2789,11,1954,Connecticut,47.8,45.6
2790,11,1954,Delaware,51.9,51
2791,11,1954,Florida,66.2,68.2
2792,11,1954,Georgia,57.8,59.2
2793,11,1954,Idaho,39.6,37.8
2794,11,1954,Illinois,48.3,47.7
2795,11,1954,Indiana,48.1,47.5
2796,11,1954,Iowa,45,43.6
2797,11,1954,Kansas,51.7,49.3
2798,11,1954,Kentucky,51,51.1
2799,11,1954,Louisiana,62.4,62.4
2800,11,1954,Maine,40.4,38.3
2801,11,1954,Maryland,50.8,50.3
2802,11,1954,Massachusetts,47.1,44.6
2803,11,1954,Michigan,42.2,41
2804,11,1954,Minnesota,38.4,36.5
2805,11,1954,Mississippi,59.2,59.1
2806,11,1954,Missouri,51.1,50.3
2807,11,1954,Montana,39.9,36.4
2808,11,1954,Nebraska,45.2,43.3
2809,11,1954,Nevada,46.6,44.9
2810,11,1954,New Hampshire,42.4,39.9
2811,11,1954,New Jersey,49.7,48.6
2812,11,1954,New Mexico,50.7,48.1
2813,11,1954,New York,44.3,42.2
2814,11,1954,North Carolina,53.8,54.4
2815,11,1954,North Dakota,38.8,35.3
2816,11,1954,Ohio,47.4,46.8
2817,11,1954,Oklahoma,57.2,55
2818,11,1954,Oregon,44.1,42.9
2819,11,1954,Pennsylvania,46,44.9
2820,11,1954,Rhode Island,49.3,46.7
2821,11,1954,South Carolina,57.3,58.1
2822,11,1954,South Dakota,42.2,39.8
2823,11,1954,Tennessee,52.6,53.1
2824,11,1954,Texas,61.4,60.3
2825,11,1954,Utah,45.1,42.4
2826,11,1954,Vermont,41.8,39.1
2827,11,1954,Virginia,50.6,50.9
2828,11,1954,Washington,43.6,41.9
2829,11,1954,West Virginia,47.4,47.7
2830,11,1954,Wisconsin,40,39.2
2831,11,1954,Wyoming,38.7,35.8
2832,12,1954,Alabama,47.8,50
2833,12,1954,Arizona,47.2,45.3
2834,12,1954,Arkansas,46,45.7
2835,12,1954,California,46.6,46.4
2836,12,1954,Colorado,32,29.3
2837,12,1954,Connecticut,35.5,34.7
2838,12,1954,Delaware,39.6,40.9
2839,12,1954,Florida,58.3,61.5
2840,12,1954,Georgia,47.9,50.7
2841,12,1954,Idaho,29.6,27.8
2842,12,1954,Illinois,36.6,35.2
2843,12,1954,Indiana,36.2,35.7
2844,12,1954,Iowa,33,29.3
2845,12,1954,Kansas,40.5,36.8
2846,12,1954,Kentucky,39.8,40.8
2847,12,1954,Louisiana,53.6,54.2
2848,12,1954,Maine,27.6,25.5
2849,12,1954,Maryland,38.5,40.1
2850,12,1954,Massachusetts,34.8,33.7
2851,12,1954,Michigan,30.1,28.9
2852,12,1954,Minnesota,26,20.4
2853,12,1954,Mississippi,49.2,50.3
2854,12,1954,Missouri,39.8,38.2
2855,12,1954,Montana,32.2,25
2856,12,1954,Nebraska,35.6,30.5
2857,12,1954,Nevada,35.8,35
2858,12,1954,New Hampshire,29.3,27.9
2859,12,1954,New Jersey,37.3,38.1
2860,12,1954,New Mexico,40,38.2
2861,12,1954,New York,30.5,30.4
2862,12,1954,North Carolina,42.5,45.4
2863,12,1954,North Dakota,28.2,19.5
2864,12,1954,Ohio,35.3,35.6
2865,12,1954,Oklahoma,46,43.7
2866,12,1954,Oregon,36.4,34.8
2867,12,1954,Pennsylvania,33.4,34.2
2868,12,1954,Rhode Island,37.3,36.2
2869,12,1954,South Carolina,46.4,49.4
2870,12,1954,South Dakota,32,25.7
2871,12,1954,Tennessee,41.8,43.4
2872,12,1954,Texas,52.2,50.7
2873,12,1954,Utah,32.8,31.5
2874,12,1954,Vermont,27.8,26.7
2875,12,1954,Virginia,38.7,41.1
2876,12,1954,Washington,36.6,33.6
2877,12,1954,West Virginia,35.6,37.5
2878,12,1954,Wisconsin,27.6,24.9
2879,12,1954,Wyoming,29,24.9
2880,01,1955,Alabama,44.3,45.8
2881,01,1955,Arizona,39.4,41.1
2882,01,1955,Arkansas,41.4,40.5
2883,01,1955,California,39.9,42.7
2884,01,1955,Colorado,24.1,24.5
2885,01,1955,Connecticut,27.8,27.4
2886,01,1955,Delaware,33.7,34.8
2887,01,1955,Florida,55.7,58.3
2888,01,1955,Georgia,45,46.6
2889,01,1955,Idaho,20.3,23
2890,01,1955,Illinois,29,27.4
2891,01,1955,Indiana,29,28.5
2892,01,1955,Iowa,22.6,20.2
2893,01,1955,Kansas,32.6,30.1
2894,01,1955,Kentucky,34.2,34.9
2895,01,1955,Louisiana,50.5,50.2
2896,01,1955,Maine,17.4,15.9
2897,01,1955,Maryland,33,34
2898,01,1955,Massachusetts,26.8,26.2
2899,01,1955,Michigan,21.4,20.7
2900,01,1955,Minnesota,13.3,9.7
2901,01,1955,Mississippi,45.3,46
2902,01,1955,Missouri,33,31.2
2903,01,1955,Montana,22.6,18.8
2904,01,1955,Nebraska,26,23.7
2905,01,1955,Nevada,26,30.6
2906,01,1955,New Hampshire,20,19.4
2907,01,1955,New Jersey,30.6,31.3
2908,01,1955,New Mexico,33.6,34
2909,01,1955,New York,21,22.2
2910,01,1955,North Carolina,38.5,40.8
2911,01,1955,North Dakota,16.2,9.7
2912,01,1955,Ohio,28.4,28.7
2913,01,1955,Oklahoma,39.9,37.8
2914,01,1955,Oregon,29.6,31
2915,01,1955,Pennsylvania,26.2,27.2
2916,01,1955,Rhode Island,29.6,29.1
2917,01,1955,South Carolina,43.2,45.1
2918,01,1955,South Dakota,22,17.5
2919,01,1955,Tennessee,37.4,38.3
2920,01,1955,Texas,47.6,46.1
2921,01,1955,Utah,22.9,26.2
2922,01,1955,Vermont,17.2,17.8
2923,01,1955,Virginia,34,35.8
2924,01,1955,Washington,30.4,29.5
2925,01,1955,West Virginia,30,31.9
2926,01,1955,Wisconsin,16.8,15.3
2927,01,1955,Wyoming,20,19.5
2928,02,1955,Alabama,46.6,46.6
2929,02,1955,Arizona,38,42.7
2930,02,1955,Arkansas,41.6,41.2
2931,02,1955,California,39.8,43.8
2932,02,1955,Colorado,21.2,25.5
2933,02,1955,Connecticut,26.8,25.8
2934,02,1955,Delaware,33.6,33.9
2935,02,1955,Florida,58.2,58.6
2936,02,1955,Georgia,47.5,47.4
2937,02,1955,Idaho,19.2,24.2
2938,02,1955,Illinois,28.2,27.3
2939,02,1955,Indiana,28.6,27.9
2940,02,1955,Iowa,19.2,20.2
2941,02,1955,Kansas,29.8,31.2
2942,02,1955,Kentucky,35,35
2943,02,1955,Louisiana,51.1,50.9
2944,02,1955,Maine,15.8,14
2945,02,1955,Maryland,32.8,33.1
2946,02,1955,Massachusetts,25.8,24.5
2947,02,1955,Michigan,19.6,18.6
2948,02,1955,Minnesota,8,9.2
2949,02,1955,Mississippi,46.6,46.7
2950,02,1955,Missouri,32,31.5
2951,02,1955,Montana,17.6,19
2952,02,1955,Nebraska,21,24.4
2953,02,1955,Nevada,24.8,32
2954,02,1955,New Hampshire,19.2,17.8
2955,02,1955,New Jersey,30,30.1
2956,02,1955,New Mexico,32.2,35.7
2957,02,1955,New York,19.9,20.3
2958,02,1955,North Carolina,40.2,40.9
2959,02,1955,North Dakota,8.4,9.1
2960,02,1955,Ohio,28.4,28
2961,02,1955,Oklahoma,39.3,38.9
2962,02,1955,Oregon,29.4,32.2
2963,02,1955,Pennsylvania,25.6,25.9
2964,02,1955,Rhode Island,28.4,27.4
2965,02,1955,South Carolina,45.6,45.8
2966,02,1955,South Dakota,16.4,17.4
2967,02,1955,Tennessee,38.8,38.7
2968,02,1955,Texas,47,47.5
2969,02,1955,Utah,20.1,27.8
2970,02,1955,Vermont,16,15.9
2971,02,1955,Virginia,35.2,35.8
2972,02,1955,Washington,30,30.8
2973,02,1955,West Virginia,31,31.7
2974,02,1955,Wisconsin,14,14.5
2975,02,1955,Wyoming,17.4,20.4
2976,03,1955,Alabama,53.8,51.5
2977,03,1955,Arizona,44,47
2978,03,1955,Arkansas,47.6,47.2
2979,03,1955,California,44.8,47
2980,03,1955,Colorado,26.1,30.6
2981,03,1955,Connecticut,32.2,30.9
2982,03,1955,Delaware,40,38.5
2983,03,1955,Florida,62.9,61.7
2984,03,1955,Georgia,54.2,52
2985,03,1955,Idaho,22.9,29.5
2986,03,1955,Illinois,34.7,34.5
2987,03,1955,Indiana,35.4,34.5
2988,03,1955,Iowa,25.9,28.7
2989,03,1955,Kansas,35.2,38
2990,03,1955,Kentucky,42.1,40.9
2991,03,1955,Louisiana,57.6,55.7
2992,03,1955,Maine,20.9,20.4
2993,03,1955,Maryland,39.4,38.1
2994,03,1955,Massachusetts,30.8,29.6
2995,03,1955,Michigan,24,24.1
2996,03,1955,Minnesota,13.2,18.6
2997,03,1955,Mississippi,53.9,52
2998,03,1955,Missouri,38.2,38.7
2999,03,1955,Montana,19,25.4
3000,03,1955,Nebraska,26.8,31.3
3001,03,1955,Nevada,32,36.8
3002,03,1955,New Hampshire,24.6,23.6
3003,03,1955,New Jersey,36,34.9
3004,03,1955,New Mexico,38.2,40.7
3005,03,1955,New York,26.2,25.6
3006,03,1955,North Carolina,47.4,45.7
3007,03,1955,North Dakota,12.6,18.4
3008,03,1955,Ohio,34.9,33.7
3009,03,1955,Oklahoma,45,45.2
3010,03,1955,Oregon,32.2,36.2
3011,03,1955,Pennsylvania,32.2,31.1
3012,03,1955,Rhode Island,33.2,32
3013,03,1955,South Carolina,52.2,50.3
3014,03,1955,South Dakota,20.9,25.3
3015,03,1955,Tennessee,45.5,44.3
3016,03,1955,Texas,53,52.8
3017,03,1955,Utah,26.8,33.8
3018,03,1955,Vermont,22.3,21.9
3019,03,1955,Virginia,42.3,40.7
3020,03,1955,Washington,31.2,35.8
3021,03,1955,West Virginia,38.1,36.9
3022,03,1955,Wisconsin,19.8,22.3
3023,03,1955,Wyoming,19.9,25.7
3024,04,1955,Alabama,62.4,59
3025,04,1955,Arizona,51.8,53.2
3026,04,1955,Arkansas,58.6,55.9
3027,04,1955,California,48.8,51.4
3028,04,1955,Colorado,37,38.1
3029,04,1955,Connecticut,42,40.7
3030,04,1955,Delaware,49.8,47.4
3031,04,1955,Florida,68.4,66.7
3032,04,1955,Georgia,62.3,59.2
3033,04,1955,Idaho,30.8,36.7
3034,04,1955,Illinois,48.8,45.6
3035,04,1955,Indiana,48.4,45
3036,04,1955,Iowa,43.8,41.3
3037,04,1955,Kansas,50.2,47.9
3038,04,1955,Kentucky,53.3,50.3
3039,04,1955,Louisiana,65.9,62.7
3040,04,1955,Maine,31.7,32.1
3041,04,1955,Maryland,50.1,47.3
3042,04,1955,Massachusetts,40.2,39.4
3043,04,1955,Michigan,38.4,35.5
3044,04,1955,Minnesota,33.7,33.3
3045,04,1955,Mississippi,63,59.6
3046,04,1955,Missouri,52,49
3047,04,1955,Montana,30.3,35
3048,04,1955,Nebraska,43.4,41.7
3049,04,1955,Nevada,39.7,43.1
3050,04,1955,New Hampshire,35.4,34.7
3051,04,1955,New Jersey,46.3,44.3
3052,04,1955,New Mexico,47.3,47.4
3053,04,1955,New York,38.9,36.7
3054,04,1955,North Carolina,56.9,53.6
3055,04,1955,North Dakota,33,33
3056,04,1955,Ohio,47.3,43.8
3057,04,1955,Oklahoma,57,54.4
3058,04,1955,Oregon,36.2,41.1
3059,04,1955,Pennsylvania,44.4,41.4
3060,04,1955,Rhode Island,41.6,40.9
3061,04,1955,South Carolina,60.9,57.8
3062,04,1955,South Dakota,39.7,37.8
3063,04,1955,Tennessee,55.8,53
3064,04,1955,Texas,63,60.5
3065,04,1955,Utah,38,41.3
3066,04,1955,Vermont,34.4,33.5
3067,04,1955,Virginia,52.5,49.3
3068,04,1955,Washington,35.9,41.8
3069,04,1955,West Virginia,49,45.9
3070,04,1955,Wisconsin,37,35.4
3071,04,1955,Wyoming,30.4,34
3072,05,1955,Alabama,69.8,66.8
3073,05,1955,Arizona,59,60.9
3074,05,1955,Arkansas,68,64.6
3075,05,1955,California,54.6,57.4
3076,05,1955,Colorado,47.2,47.1
3077,05,1955,Connecticut,54.2,51.3
3078,05,1955,Delaware,59.4,57
3079,05,1955,Florida,73.6,72.1
3080,05,1955,Georgia,69.6,67
3081,05,1955,Idaho,41.5,45.1
3082,05,1955,Illinois,61.2,56.9
3083,05,1955,Indiana,59.9,55.9
3084,05,1955,Iowa,59,54
3085,05,1955,Kansas,62.5,58.4
3086,05,1955,Kentucky,63.1,59.8
3087,05,1955,Louisiana,72.5,69.9
3088,05,1955,Maine,46.4,44.5
3089,05,1955,Maryland,60,57.3
3090,05,1955,Massachusetts,52.8,50.2
3091,05,1955,Michigan,53,47.8
3092,05,1955,Minnesota,53.9,47.8
3093,05,1955,Mississippi,70.6,67.4
3094,05,1955,Missouri,63.4,59.3
3095,05,1955,Montana,43.8,45.5
3096,05,1955,Nebraska,57.8,53.1
3097,05,1955,Nevada,47.6,50.8
3098,05,1955,New Hampshire,49.8,46.6
3099,05,1955,New Jersey,57.4,54.6
3100,05,1955,New Mexico,55.1,55.8
3101,05,1955,New York,52.6,48.7
3102,05,1955,North Carolina,64.9,62.1
3103,05,1955,North Dakota,52.4,47.5
3104,05,1955,Ohio,58.8,54.7
3105,05,1955,Oklahoma,67.2,63.7
3106,05,1955,Oregon,43.2,47.3
3107,05,1955,Pennsylvania,55.8,52.2
3108,05,1955,Rhode Island,53,50.9
3109,05,1955,South Carolina,68.9,66.1
3110,05,1955,South Dakota,56.2,50.4
3111,05,1955,Tennessee,65.2,61.9
3112,05,1955,Texas,71.4,68.6
3113,05,1955,Utah,48.2,50.1
3114,05,1955,Vermont,49.5,46
3115,05,1955,Virginia,61.4,58.6
3116,05,1955,Washington,43.8,48.5
3117,05,1955,West Virginia,59,55.7
3118,05,1955,Wisconsin,53.6,48.6
3119,05,1955,Wyoming,43.8,43.7
3120,06,1955,Alabama,73.3,74.1
3121,06,1955,Arizona,68.1,69.7
3122,06,1955,Arkansas,72,72.6
3123,06,1955,California,63.4,64.5
3124,06,1955,Colorado,55.4,56.5
3125,06,1955,Connecticut,62,61.2
3126,06,1955,Delaware,65.9,66.4
3127,06,1955,Florida,77.1,77.3
3128,06,1955,Georgia,73.4,74.2
3129,06,1955,Idaho,51.6,53
3130,06,1955,Illinois,66,66.7
3131,06,1955,Indiana,64.8,65.9
3132,06,1955,Iowa,64.5,64.5
3133,06,1955,Kansas,68,68.4
3134,06,1955,Kentucky,67,68.4
3135,06,1955,Louisiana,76.2,76.5
3136,06,1955,Maine,56.8,55.1
3137,06,1955,Maryland,65.8,66.5
3138,06,1955,Massachusetts,61.2,60
3139,06,1955,Michigan,60.4,58.4
3140,06,1955,Minnesota,61.6,59
3141,06,1955,Mississippi,74.5,74.8
3142,06,1955,Missouri,67.5,68.6
3143,06,1955,Montana,52.6,54.2
3144,06,1955,Nebraska,63.4,63.3
3145,06,1955,Nevada,58,59.4
3146,06,1955,New Hampshire,59.2,57
3147,06,1955,New Jersey,64.6,64.2
3148,06,1955,New Mexico,63.4,64.7
3149,06,1955,New York,60.8,59
3150,06,1955,North Carolina,68.9,69.9
3151,06,1955,North Dakota,59.5,58.3
3152,06,1955,Ohio,63.9,64.4
3153,06,1955,Oklahoma,72.2,72.5
3154,06,1955,Oregon,52.8,53.8
3155,06,1955,Pennsylvania,61.8,61.8
3156,06,1955,Rhode Island,61.2,60.4
3157,06,1955,South Carolina,72.9,73.7
3158,06,1955,South Dakota,62,60.8
3159,06,1955,Tennessee,68.9,70
3160,06,1955,Texas,76.4,76
3161,06,1955,Utah,58,59.3
3162,06,1955,Vermont,59.1,56.6
3163,06,1955,Virginia,65.8,67
3164,06,1955,Washington,52.7,54.8
3165,06,1955,West Virginia,63,64.2
3166,06,1955,Wisconsin,60.7,59.4
3167,06,1955,Wyoming,52.4,53
3168,07,1955,Alabama,76.6,78.8
3169,07,1955,Arizona,74.8,77
3170,07,1955,Arkansas,77,78.4
3171,07,1955,California,69.4,71.4
3172,07,1955,Colorado,63.6,64.2
